Review ID,Review Content
5f8a7ec5-e66e-4b13-8bf3-40d4d9a5ab0c,"I had to delete my account 3 times on LinkedIn because I was unable to update my profile picture and background picture whenever i tried to update it said, 'submission failed try again' but nothing happened. The same was happening with headline part. I tried to contact with linkeldn customer care but they just show some articles which aren't helpful at all rather then letting contact them and get the problem solved."
492e25f5-15b5-488a-921a-3f4a1a41b9af,The new version of linkedin has a major bug in it. I am surprised to see the update released with a proper testing by linkedin engineers. I am facing the problem with this new updated version of linkedin where job search when i choose location as worldwide it goes and picks my default location as US. Worldwide location is not being picked by its search feature of linkedin. Very unhappy with this new version of linkedin
d92c6ee4-d213-4ed3-a278-292031a3efac,"I used this for a long time and it worked great for finding a job for me for a long time. But the recent update changed their format f om a job search to social networking and they completely erased my account. I couldn't recover anything, and I have my resumé and certifications on this site to help me find specific work, now it's all gone and I'll have to start over. When I tried to recover my old profile it told me it never existed, or they couldn't find it. And I've been using it for YEARS!!"
1f9ad5e3-5374-4d42-b5d5-9e6c5007a9d2,"The application on my phone hasn't worked in weeks. I get a lot of notifications but when I go to the app an error occurs. Nothing is accessible, every page said sorrty try again. I thought maybe it would only be broken for a day or two but its been weeks or maybe even a month."
45842396-9792-4f66-abfe-4d71565a09e1,To be honest when LinkedIn first started it might have been a place where you could have meaningful connections. Nowadays it's mostly third party recruiters messaging you for positions for which you're most likely not qualified. The only thing I found useful were the job postings there. I have sent close to 40+ in mail messages over the span of three months when I was looking for a job with zero meaningful replies. Just my two cents
ad0d4534-95b1-4430-ba98-58a40fd39d94,"So Bad ,, it only show 3 posts and stop after that and refresh it again even i have a strong internet"
ebf00add-c238-40b9-bfb5-434ab45c8491,"Ive dwnld app 3x now. whenever i click on different stuff to see (msgs, job search, ect), it mentions , ""oops, look like we took a wrong turn"" msg. 4/18 still unable to get into the app. after re-downloading several times i am just going to remove it. it says "" its not you, its us. or oops, something went wrong or retry."" i am done."
1bdfe1b6-fc3c-4762-9351-2219fdc9608c,"Issues have been fixed with Sept 30 release . Back to 5 stars. Update 24/11. This feedback is not for the app, but for LinkedIn service. The new ""Open to job opportunities"" section is terrible. I can't select more than 5 job types or locations. I am not able to leave any note to recruiters to describe my job seeking motivations. My profile views have dropped significantly after this change. if Linkedin is ""strong-arming"" members to get Premium, its not working."
ef84c824-1eae-40e5-8f1a-3f4f771d98fb,"This app is garbage. Tells me I have notifications, when I check there are none. Tells me I'm logged off, which I am not. Sends me the same notification for the same job as yesterday. I got the notification and went and looked at it. I don't need another one the next day or two days later. I uninstalled and then installed again. It worked properly for one day then same thing happened. Guess I'll just shut off my notifications from this app."
4e5bdba6-950a-402e-a951-7a18fb9c89d7,"For last 2 months I am not able to post pictures directly from my mobile phone. Whenever I open 'add a picture' in the 'write a post' option, 1.As I select the picture the screen goes white and nothing happen. 2. I also have to touch 2-3 time to select a picture. 3. While using Chrome browser for linkedin, while uploading a picture it gives an error that the operation can't be performed due to low memory. But have half of the memory of my phone is free, then why I am getting these errors."
a8a1c4af-b2ee-4191-96ab-9c2f7a27fd9c,"unable to start to verify email. I have tried it both on a computer and on my phone, but when it wants to verify my email nothing is sent. I was sent one six hours after first creating the profile but by that point I had already pushed resend so the link did not work. it has bee n 24 hours and I have only received that email. I have confirmed many times that it is the correct email but still nothing, please help."
cab47a1e-8095-4a09-a7d6-c80e98b8c148,"for the past 3 weeks i have not been able to use this app ..anytime i try to view notifications, check a profile , open the inmail, comment on people's post or check to see connection requests , i will get an error : "" NO RESULT FOUND. SOMETHING BROKE , SEEMS LIKE WE'VE TAKEN THE WRONG EXIT HERE. TRY AGAIN"". I've endured this frustration for almost a month now and after 3 updates too. please fix this bug for crying out loud. And i use a samsung j6. thank you."
45e76443-3054-49ab-a71d-7201b1c04eff,"This app is just a headache, everytime when I signed up they restricted my account, I have provided them my ID and passport as well but they didn't allow me to use my account so in my opinion they are just wasting the time. Instead of using LinkedIn a person should check for the related jobs manually 👎"
a3b25ddf-ed68-404b-b311-64db2fcd1102,"This app sends the most vague & unnecessary (random 'do u know xyz?', 'increase your connections' notifications on my phone. While other social apps give some insights into the notification using the features baked into Android (name of contact, nature of notification, the message from the contact, etc.), this app is intentionally as vague as possible to force users to open the app. So, I've disabled all notification access to this app. You can't force me to open the app for unnecessary reasons."
416ceba6-907f-4740-9efc-8a5541c07922,"WARNING: Because I use(d) an outlook email address, this terrible linkedin app, now owned by Microsoft, steals Outlook app control every time I click any link in a LinkedIn email, & won't let go, nor allow me to back-up or navigate to read next/another email in outlook, sending me in useless circles within Linked-in app until I force-close Outlook Android eMail client app & restart it. It's a breach of Google policy and an awful way to harvest my private linked information; #BADsecurityBREACHES!"
6a606184-f5a7-4e85-afd6-bada0f1d24ee,I can't login to my account. When I entered a 2-way verification code sent to my email address it didn't work. Now my account has been frozen. I submitted my government issued ID card and was told the picture was not clear enough. But I can't access the page for resubmission.
92b8eb72-a08f-4f6b-888f-256ea63a5e3e,LinkedIn as a App drains the battery on my phone like no other. the reason is that it launches YouTube for all the embedded videos and then leaves it running in the background. phone heats up and battery is flat in less than 2 hours. LinkedIn has done nothing about this and I do not recommend you use the app.
c650ef3d-fe78-46a3-a015-fea5215434be,"Continues to notify me about jobs I've never searched for, in a field in which I do not work, after I explicitly turned off notifications for this not-search that I cannot delete. .... Update: After finding out how to delete the automatic search (not obvious how) that was automatically generated AND contacting the developer as requested, I continue to get notifications for the now non-existent search. It's stunning how bad this app is. I had to block all notifications from this app externally."
9c9657bf-cb84-46fa-9b22-98600d882011,"My account got restricted due to some bug or mistaken reason and when asked to verify my identity, I uploaded my document and it wouldn't proceed ahead saying ""an unexpected error occurred"". I can't even contact the customer care because they require me to login for this or verify my identity but there is a bug in the identity verification page itself. Also, as a student user, I'm absolutely sure I couldn't have violated any terms and conditions, I was sparsely using the app."
2b327119-9d5d-4ae2-90db-fbaeddc83643,"email said I had a message from another linked in user. everytime I clicked on the ""message"" tab, no message, but they kept trying to shove this app down my throat. UPDATE- 02,06,2019- Reply to LinkedIn app below- No, I will NOT send you all of the requested info because I'm not an idot. I don't like being hijacked when I click on a message link, I want to see the message. Ya'll know you intentionally routed me to an ""install your app"" page, instead of my message, in Hope's your #'s would rise."
d9545043-ea1e-4273-ab59-cf05b906509d,I hv to reinstall the app whenever I hv to use it. For some reason the app changes its name in a couple of days to Chinese....and then gives me an error that this app is not available in Chinese mainland.....I know i am using a Chinese manufactured phone but I am located in the middle east. This is really annoying and the only app that behaves like this.
bc52de21-ecac-4b22-b27a-f4df01c23f9c,"The third and fourth tabs do not work most of the time - says ""no result found, try again"" nonsense. Sometimes react don't work - says ""couldn't react"" with a ""dismiss"" button. What a junk! Edit: don't ask me to send an email to you, coz I won't. Edit after reply: if uninstalling and installing is the 2 step solution you provide to fix this issue, I would rather take only the first step thank you very much."
06c925d2-92e7-4cbc-90ea-9cab6bd9a16e,"linkedin on my phone is GARBAGE. Does not work!! f---king fix it!!!!!!!!!! Its consitently and always down. Cannot send or load messages. Cannot even like anything!! Keeps saying ""try again later"" on the desktop or laptop it works fine. Please fix this issue. Thank you !!!!! Has been happening for too long now and its really driving me insane. especially when im trying to communicate with a potential employer or prospect !!!!"
2ca1b9d7-a047-4d24-8896-d376354ce9bf,"just fed up of this app every time when i am about to apply for a job it asks me to verify my email address and after clicking on the link my linkedin profile is opened in the browser and in the app the email remains unverified. same case happens when i click for the option to try free trail of one month. Even after confirming my email address, this app never allows me to apply for the jobs."
5e4a7a3f-82d4-40f6-8506-37f8e041c729,"- From past few months it crashes a lot. - App will stop working and screen will stop loading once new update release. Even updating do not fix the issue need to re-install it. Atleast re-installed 7-8 times. - Message and other Notification are so late , that you will recieve the email first for the notification rather than getting notification - App is messed up beyond limit, giving worldwide in job search gives 0 results, while selecting particular country shows multiple results."
4f41159f-e990-4b14-87f1-efb5a3c1acbe,After the latest update when I apply for a job it scrolls back to the top of the jobs page automatically this is the worst feature I have ever seen in my life please remove it ASAP
30e75838-3cd5-4912-b87d-5926e9b6954a,I'm sincerely not happy with the issues happening using the app.i can upload pics & videos it takes donkey years before it uploads & at most it doesn't. I have uninstalled & installed the app several times but to no avail. I'm a business man & every now then I promote my business on the app & since last two months I can't cus of the few lags I'm experiencing from the app. I need a complete resolution on this! This same thing happened last year. My device is Infinix Note 5 Android 10 version.
98d190f7-b856-4707-b834-006080d1b5af,"Do not download. After downloading and deleting this app I still have ads pop up inhibiting apps while using them. Click on one...it has a LinkedIn address. I am going to have to do a hard reset to clear my phone of this malware disguised as Adchoices or whatever they use. Very underhanded, I expect more from a professional site."
68c7e4e7-b53d-41c6-bba0-e35e0bfd35e2,"There is a glitch in Linkedin that needs to be repaired. I tried updating and I have taken the time to uninstall and reinstall. Repeatedly an issued response of ""failed to send recommendation request"" error message occurs when I seek recommendations from the MORE tab of a coworker. It simply does not function properly. This has been going on for seversl months now. Please fix it."
3749e445-63cd-406b-b78f-609b874b6010,"The premium subscription was not worth of that around 40usd to me, so that I wanted to cancel. I thought I cancelled successfully but actually I was told later that I can't cancel subscription within the app. Then I was charged without notice before the renewal. Communicated for few days, several rounds with the linkedin team, obviously I don't think they will refund."
3bd94244-2deb-40a1-864f-508fe8a9dcb6,"I am so disappointed in your management system. I downloaded linked in and was about to get started and before i could get anywhere i was permanently banned. You asked me for information which i provided honestly. My only guess is, while signing up, i was asked to upload passport. I got confused, in my country if you say passport alone without any specification, it could mean either a passport photograph or an international passport. I forgot which exactly i uploaded and i was banned for wrong i"
3bee2356-1e1f-475a-970d-3b37f03b30ad,"It's been wonderful the first time I opened it but the second time I opened the app after uninstalling it, the app did had this bug issue or something that wouldn't stop for some reason. It keeps on and on and on and on verifying me in the ""quick security check"" and that's been super awful."
5ca3606f-1bb2-4066-8a21-277087eabb78,"Desperate for Contacts! This app NEVER stops asking if it can sync contacts from every source imaginable. I get that connections are crucial to this service, but it gets very annoying to have to say no to 5 different contact sync options EVERY TIME YOU OPEN THE APP! It should have an option to stop asking, but it doesn't!"
cc533350-0b8c-4d48-8502-35d6f440491d,"The worst when it comes to posting,it restarts itself every now and then, I can't recover my unpublished posts because of failed upload"
3a43b341-9f25-497f-bca3-46cbd866f0fb,"Frustrating that the app is no longer compatible with my Samsung Galaxy Tab 4. I still have it installed, and when I open it I can see it is loading recent posts in the background, but there is an unavoidable unmovable dialog box that appears over it saying ""Get our latest app: Update to our latest app to get the most out of LinkedIn."""
25e5068d-cbf6-492c-885a-e5368b153ae1,"I had an entire account set up. I got a new phone, and I signed into the wrong account. This app won't let me sign out, then in with another account. I saw there was an account ""merge"" function in the app, so I tried to merge the accounts. Guess what? None of the information from the old account transferred. None. Zip. Nada. Zilch. All that work adding in 30+ years of education and job history is gone, the old account deleted. This is how Linked In does business?"
8c796a1b-652d-448c-976a-7182d305c912,"Fix UI! I keep trying to fill out applications on my phone, and the drop down options never appear visible on my phone. When I verify which app I'm using, of its LinkedIn or chrome, I lose the progress for the screening interview, and have no way of going back and transferring questions. I've already lost many opportunities on this account!"
d8d61221-41f6-41ff-8d40-612c3aa88728,"This is a bitter product now. Unusable if you aren't upsold on every little thing to premium. Nobody responds or gets your messages, this is not a business tool at all. People just put a paragraph that says how they work great in teams or alone, and you thrive in high-pressure environments. Linkedin really thinks they have a great product when they don't. I'm strictly using zoominfo. It is actually worth paying for."
49e6b473-684a-4431-881c-9d9b8b7b41a4,"Sick to death of generic push notification ""see updates from t9ur network that you may have missed"" I turned ALL notifications off in the end and that still didn't stop it!! So I've uninstalled! Nothing more irritating than irrelevant push notifications especially when you can't even turn them off!"
75770c41-1a6f-43bd-8849-d386a9be2a02,"cant login at all. it said i dont have internet connection. tried accessing using desktop and its OK. after 2 days of scratching my head, i tried accessing using mobile data, and it worked! i changed to wifi and i cant see anything. it said unknown error. why? i have uninstall and reinstall but same problem. something is terribly wrong with your last update. fix it! searched the web and thousands of users also experienced linkedin outages! something must be very wrong."
bb251eb1-7897-4d74-8780-6e8c05a996f1,"My experience with the new LinkedIn app is so irritating, I can't even access my page. Always asking me to update to the latest version and when I try to do that all I see is Chinese write ups and it will still end up not allowing me to update the app. This is so annoying and embarrassing. I feel terribly bad."
b4c4e600-1e0d-44c8-b028-5efc8da4593d,"Installed the app recently & trying to login with my gmail address. When i enter my gmail id, it takes me to the next step of verification(via asking me to select sqaures with traffic lights/cars/bicycles etc) & it seems this step never finishes , at all ! It just keeps offering me new set of images for verification. Consequently my verification never succeeds and i'm not able to complete my basic login process. Please help to resolve this issue."
816c9791-233a-4903-bed0-a11ec627af74,"It does not close when I hit the ""back"" icon on my Phone's Screen. I have to go ""Close All""..."
b06e9176-3fbc-45e1-a28e-ea749893bc5d,"it was my favorite app once but now due to some unforeseen circumstances my account got restricted. I'm not even able to confirm identity by ID card because whenever I upload pics of my ID card it shows ""unexpected error happened"", what the hell is wrong with this app. Can't afford to let go of that account because had many important contacts there. Fix this issue ASAP"
33443644-fc13-4cb8-9632-cc4ae58c73b8,"Latest update 2-days ago, suddenly when searching for jobs manually, everytime I input location to worldwide, it turns back to my location area in Indonesia. Hopefully it is just a glitch error. Or if it is LinkedIn's new policy to limit people's job-search area to local, I'd rather uninstall it. Not only me, but my fellow Indonesians having the same problem. Please enlighten us with the most logical explanation. Thank you."
c27de0cd-d563-492e-bc8b-497ea09c7b96,"What is this non-sense way to verify through a quick security check? It's continuously showing a similar error while solving a non-sense puzzle. In it place, you can send a verification email on registered id of the account holder, Or on registered phone no.. That can be a much better way for verification, instead of your present way of doing so. It's simply not suits to such a big level app Or network. Kindly resolve it as soon as possible."
a9610910-e293-447a-8bd3-bbb91a6847fe,"I have never been able to find a job through it. As soon as I try to apply, they send me through 100 different sites/links (you get bored with each of them to register and save 1000 of new passwords) and in the end, never finding where to apply, I give up this useless task. I don't know why this application is needed at all. I constantly receive offers to pay for my premium account. BUT even with a simple account, I did not understand all the charm of this APP. looks like another facebook"
dced6b06-3fee-413e-9282-a6b75e8206f7,"The app was working perfectly, all of a sudden it stoped working, I have uninstalled it and now while Installing the App it only allows to Download till 62% and then it stops. Unable to download now. Using the latest mobile(Samsung A50S - with Android 11 Version). Do have enough storage memory in my phone as well."
6d7938cf-6b63-4149-82b8-2c5d0517a24b,"After resetting my phone and downloading this app, I sign in and get a captcha verification which I duly sign in , but then the app hangs. I've tried to use the audio verification method, but the app hangs thereafter. There are no updates pending so I reckon you have to clear out the bugs in the app"
191b17a4-a0d3-4d27-914a-5de9eb2acd3c,"Your app keeps randomly playing audio in the background when I haven't touched it for quite a while. No notification, no indication at all and it doesn't stop till I swipe it away from the recent apps screen. You provide NO WAY for users to contact you for any feedback whatsoever -- I've searched the help section endlessly -- so enjoy this well-earned 1 star rating."
ef164e19-6b41-4ec4-842c-7eed495cb674,The Android app is not upto the standard for quick fetching data from backend. It often fails to load contents and when I click to view a job it just doesn't show the contents and asked to try again later. I wish I could see your system log and fix it. Please work on your code. Regards A sane Developer
82794373-1407-4981-965f-62d36f889f35,"Random Notifications! I keep getting push notifications that say "" You have 2 new invitations"" and when I click it, it brings me too my Invitations section and there's none! Every week 🤦‍♂️ Between that and push notifications saying I have new profile views (when there is none) I believe these push notifications are just to get you to open the app and use it. When I spend time each day using the app, I don't get these false notifications. Only happens when I don't use it for awhile. Annoying!"
93bd6c1f-7f77-44cf-b2fe-cf08e2612d5f,"LinkenIn is fairly trashy and not worth your time when it comes to finding a job. They put zero effort into verifying the job posts that appear on their app, you'll find fake jobs, straight up scams, jobs with false information and more! You will waste more time using this platform than a regular job board, I'd rather use Indeed than LinkedIn for a job hunt. The only real reason to download this app is because you want a social media platform all about people's work."
d8848bf3-6773-4bac-9381-caf47d885499,App has now stopped showing when posts were made making it impossible to see if I'm emailing a recent job advertisement or one that has been posted weeks ago. Worst update to the app in history.
a9821592-e767-40fd-be74-9f63dd2a8ea8,"This app just doesn't work. It may be helpful for connecting with people, but I just can't use it like a normal person. I've been trying to open linkedin for past 6 months, I've been patient. But when will this glitch end? What's the problem? When will it be fixed???"
552a5ce2-7bc1-448a-999a-53607c00c564,"Great app...when it worked. Like the website, it constantly logs me out. Also recently on my OnePlus 7 Pro and now on my Pixel 6, it produces no data at all, just a ""Something went wrong"" message. Force stopping, clearing cache doesn't work. Reinstalling works for a while, then back to something went wrong again... Fix it guys!"
07d58c90-7fbf-4809-9733-cc1d18682fb0,"Hello, This LinkedIn app is crashing all the time. Can you fix the issue. When I follow or likes any post then it gives an error saying ""error happened or something is wrong"" but not sure what is wrong and why it's giving such errors also it does not load the pictures and video posts on feed. Can you look into this and fix it as it's hampering user experience and not able to use it properly."
32782dff-cf70-4c74-a483-e6eaada83fc9,"Not good for people first looking for work. It requires you to put an industry you work for, but that's impossible if you've never worked before."
09bfd782-2c0d-44ce-b68e-9de833c857da,Total time waste on this app Very worst app They Restrict my I'd no one app want verification after login. Very very worst experience
11ba8411-b5da-4a9a-ba9e-c288faa17dbb,"I recently experienced a distressing situation with my LinkedIn account. Out of the blue, my account was hacked, and when I logged in, I was shocked to see another user's profile in place of mine. To make matters worse, all of my previous data, connections, and professional history had been completely wiped from my profile. This unauthorized intrusion into my account left me feeling vulnerable and exposed."
bc6cad4e-7233-46fa-8151-af48e9e44078,"Why there's no translate option on jobs, also check after updates tapping the back button twice doesn't close the app"
fe2ed96a-394f-41bc-9bc3-d790346f5619,"Extremely buggy, slow, and hangs. If you lookup a person, then go to profiles of that person's top voices or other recommended people who were also looked up, the app stops responsing for a while and vwry slow to load. Also happens when you click different LinkedIn profile multiple times from a 3rd party site."
79c3ca50-c71a-4e69-8808-4a10f76985c0,"The app can't access messages, jobs and even connections. It says try again after every attempt. I have been waiting for the fix in an update for whole month now. I have a premium account and I think it is still of no use, as I can't do anything except scrolling. I hope this problemgets fixed in next update ASAP."
820a2fac-8acd-43e0-9d15-8157b4f5b8dc,Disastrous app. I added my credentials by mistake and forgot to delete the subscription before date. They charged the amount and didn't even bother to drop any message or mail that they have charged..Also they charged again next month without letting me know. They are just looting in the name of giving premium.. They could have left sent a msg or mails before cutting payment. They have no right to charge without permission. Fraud app. I lost approx Rs 6000 on this app..
f8999ef6-928c-4576-8682-f829e95c2fd7,I signed up for a free trial but their interface is extremely busy and confusing. Not intuitive at all. The site stated that I would get a notification before my trial runs out but I never did and the payment went through anyway WITHOUT any warning. Being busy did not help losing over $300 !! Not happy at all. I should have quit the trial within the week but was hoping to like their interface. If you state that your customers will get a notification at least follow through with it!!.
4d5addcd-7ff1-406e-bffe-1ee78149fe16,"Asinine verication system. Can't even get past the Captiva ""Im not a robot"" verification process. After literally going thru 15 ""click on the bus/crosswalk/traffic light pages, I just decided to delete the app and just use the mobile site. (Note: App was updated at the end of December 2018, so ""the older version"" this review is based on was the update right before the latest one.)"
72c6ea8c-c250-4d62-b29b-84a8af61a1be,"This is certainly the worst app for any major social media. 7-8 times out of 10, it is unable to connect to internet when I open it although I've recieved a notification just before that. All the other apps work fine so there's no problem with internet. Full of bugs and no improvements being made."
4dd59f09-f794-4038-8e0f-722f54e16d10,"I purchased LinkedIn premium by mistake, I actually didn't know I purchased it until I saw the statement in my bank account, I asked for a refund (I purchased it by mistake) and Linkedin App only refunds within 48 hours of payment, since the payment is only 1 month after subscription starts, it is impossible to get a refund. I feel it is a bit of an abuse, if you purchased something by mistake. And you notice it when the first bill arrives."
78a29e3e-11f9-43ea-8aa0-14f3ddb1890c,"FFS!!! I select MY network and it only shows me potential additional contacts now! When prioritising LinkedIn's knowledge of my network over easy access TO MY network you're close, if not already, to jumping the shark. LinkekIn, remember, as a highly skilled, in-demand professional, that only peripheraly uses (not relies upon) your services, you are losing me..."
b9329f69-e452-4207-8d65-a21d1e1f65e9,"Ver very Poor or po*p💩 app, I've ever used in my life. --> It's always shows irrelevant jobs, when i search --> Poor Tags --> Poor Servers, you can't scroll longer if you are searching for relevant posts, they have same message always for this - This is not your fault this our fault --> Super dooper Slow App --> Nihayti Pathrila app"
62c74ceb-032c-40b9-8b77-1d2bf2216790,"RIDICULOUS. charges $42 a month for something I NEVER signed up for. How is THIS LEGAL? No customer support to speak of. Fml. Just what I needed when looking for a job, ANOTHER BILL. 😡"
cb3e55ff-31f6-4f1a-8e88-68961d2b30f5,"This app is being annoying lately. Keeps showing numbers as notifications as if there is something new or unread msg for me. I have to restart my phone to get rid of them everytime. I dont usually rate apps this app has been fine all these years. Rating it to just request you to please fix it. Thnx Received a response right after I left this review, I was very happy to see that, however the entire process is even more annoying. Reduced the star from 2 to 1."
3c16d20c-9f48-4aa6-8ca5-976a0f72584c,"Worst experience related to customer support process. Unable to access the account, the security verification process facing an error when uploading verification docs in the supported formats. There's no way to contact the support without access to the account, if you're having trouble logging in, their amazing science is ""login to access to help center/ support team even when you can't log in"" i mean how? Overall very unsatisfied user. There should be an option of 0 stars."
0e2c3f5e-2eb0-4287-8ef4-f686d75880e5,This is the very bad application because when I open the app than all time demand verify you I'd card. Whereas I already 5-7 times verification our I'd submitted
d8d49e8c-6ee9-478b-88a8-aa94a6c6f5c1,Its been weeks (maybe months) that I can't open this app. It says that there is problem with loading the page. I keep trying reload the page but it won't reload the page. I still can see notifications from LinkedIn but when I try to open it the page won't reload. I really appreciate it if you can fix this problem. Thank you.
a7efe36f-f51b-41bc-825d-345589c474f1,"LinkedIn is worst app , this is my 4 linkedin account in last 1 month everytime asking verification puzzle then acces is restricted. Worst app I never seen. Fully disappointed."
ead292f5-50b0-4f37-8538-c6afb9b080b2,"This update is buggy. Tapping a profile, including my own, results in a try again page. Also, trying to tap a profile after a search does nothing, nor does the back button work. There are others but too many to mention."
84019426-deac-4110-b81b-c8b068e36bff,You have permanently restricted my sales navigator due to 'violation' without giving me an exact reason. My account has been open for 3 years and paid for in this time. However It's ironic that a payment bounced back (due to travel plans and banking restrictions) and you shut the account down 5 days after this happens. I currently have 4 members of staff with their individual sales navigators which I pay for. Unless my account is back up and running these subscriptions will be cancelled.
2c147a8c-ba00-45d8-b6a7-fc320b620c12,"After having it for several years, finally deleted my account. There was no value to it and all I ever get is the same ""add x number of connections"" or ""you're x number of connection from y"" emails. I even had it set to search for certain jobs, but it only render to give me things based on the longest job I had instead of my educational background (which is what I was searching for). This basically is Facebook for work without any real use. At least Facebook has fun accounts to follow."
5611c115-46e4-46c2-903f-aa91dda9b5db,"LinkedIn tries to pretend it's clunky, uninteresting, weird platform is meant to be because it's for ""professionals"" 😂 lol! Every 6 months or so I check in & nothing has improved. Linked in is soooo clunky now, tried to update my profile after avoiding it for ages, total fail, total, total fail; & it's supposed to be for professionals, what a joke!"
2b868cc0-bfde-4732-b3c4-a7225c59a0d0,I have already Cancal the plan after 2 time purchase but this month amount has been deducted from my account 🙃 please refund 🙏 immediately
bf5cd372-f3fd-4725-a52f-7372b33d96c5,"What rubbish, even my identity is not verified after using this app many years."
a4ab43da-1b2d-4c05-bbde-fecbcbcaa2d9,"I love linkedin but your Android app is buggy as all get out. I can't repost, I can't type in a state for job search criteria, I can't tag anyone.. when I reply to a message it doesn't show me that I hit send so I will hit it several times then suddenly it has sent four messages. All I can do is like and comment on posts. Very annoying."
edbe3276-cfe5-4500-a2ba-ba6e38e75618,"Every time I try to use easy apply takes me to a blank screen.. what's the point? If you can't apply for any if the jobs available ... so frustrating. Also had a problem with email verification, when you click the link it just says something went wrong. Never offers help. Is there any way to fix this?"
c6cff7c1-fbc6-4650-80dc-8c762a436357,"Highly disappointed with the app wrt minting money on Linkedin Premium. I tried it for free once but it automatically refreshes every month, and when I try and find an option in the app to stop the subscription, guess what? There is no option on the app! I tried to find it hard but couldnt find it. There is effectively no way to cancel my subscription in an easy way. Really disappointed!"
a71e0396-fc7b-4f8a-8688-c55c294064f7,"After the first installation at all in my smartphone, the app signed in automatically in a friend account, even though his login informations had never been used as inputs for any app or website. Which means a creep and doubdous algorithm around privacy. I would like receive feedback about this bug to deal with possible unallowed account access."
c7f5afd1-02c7-43a9-98e3-9129928669d3,"Without even notification it shows that I have missed notification. I checked it and again it says that there are missed notification. I was about to buy premium, but now not. For such things. I am getting frustrated due to to missed notification even when there are no missed notification. It still shows. I resinstall the app but the problem still exists"
fe26ff00-77d9-4f5d-b8e1-42eb53ae3a6f,"Bad almost, I was usually facing the problem when I tries to apply a job. Shows blank column and untochable submit option. Another problem I faced is connection error. I couldn't connect or apply for connect people. I did all kind of reparing work by deleting the app and all. But the result is zero. Another problem is no option to know is it was applied previously or not.. Good app to see and bad app to use ever"
97b25f7c-8977-4012-b9d9-5560c1fdc04b,"The latest update sucks. The continuous feed is not available. Everytime after a display of 2 posts I have to click on see new posts button which works occasionally. So either revert the app to previous version or fix this. This is simply leading to a bad UX. Imagine if a new person is getting onboard then with this UX he might not even open the app again or straightaway uninstall it. So, UX is an important thing to consider and better not to play with it."
242889f5-6362-4804-a793-d78df9029259,"This app is of no use, I had logged in earlier but now it is asking to verify and even after verifying, login is not happening."
e59ee79d-26c5-4ffb-9306-2bbba3cca7f5,"No. I would NOT recommend this app. Attempted joining, unsuccessfully. If it's such a pain to join, forget it. Have been told for years to get the app...after it disputing my information  and disputing the code it sent, it was so frustrating, I cursed it and concluded it's not worth it. Just my opinion...time wasted I will never get back. Zero stars!"
98f279ea-e8c6-4668-9b77-3bfd6f599f00,I am so sad.. Login process is very bad... After a day need to login same process. And now I can't logedin.
c6c04b9b-cbfc-4f2e-9e8e-54a71df20f3e,"AWFUL!!!! No way to contact support. No answers on the 'help' section. Can't even access the website on mobile, it FORCES you to go to the app. Can't upload resume from the app. Unresponsive. Can't download or delete or upload anything on the app. Can't get onto the website from mobile because it only lets you go to the app. LOL Guess you have to use the app only??? Then make your app better! Linked in sucks!!!!! ZERO STARS"
0454c900-f17a-4208-a079-e4dd13d64f9c,I subscribed for a LinkedIn premium free trial and I was supposed to get a notification before the free trial elapses and funds are withdrawn from my account But I just got an alert that funds are being withdrawn for LinkedIn subscription. I would be especially grateful if I get a refund and I get to cancel to subscription. This is the second time this is happening. I would appreciate if a notification is sent before date of auto renewal
c706d0c6-756a-4dd7-a145-7ddee8fcbd49,"This is frustrating I had any account with growing followers and suddenly got temporarily disabled and then permanently, after that I had created a new account and it had about 100 followers and again temporarily disabled I had submitted the verification id's but still there is no response from linkedin. This should be not done as linkedin is very important for me"
ba6723cb-5828-4c8d-a884-c78029a0131b,"1. fix your varification captcha, Even after completing every process correctly,it still shows your noCaptcha user response is missing. 2. I can't get my massage in my phone number.And I can't use the sim for registration. 3. Now even your support is useless fix it and contact with me to fix my phone number for registration."
83fcde53-5ffe-4c55-9c7d-66186e6a52f0,Just hate this app it' is very difficult to create account one account is complete then 2nd time it's not open .... Again and again it's shows to create account ...very bad experience very disappointed
988e661a-e013-4c8d-85a8-25b3f0247834,"Very bad experience, they blocked my account without any notice or warning and when I tried to contact them after a week they replied that I had violated their rules and I read all the long lists of rules And to the best of my knowledge I have not violated any rules and policies of the platform. They asked for my government ID proof so I gave it to them but still they don't want to remove the ban from my account......i I had such a worse experience with this app."
6c0c03ea-d42b-4087-bc65-7bef35dbcfe9,"Absolutely worst experience so far, first when I opened my account they never sent me any confirmation mail or text to my phone. I waited for hours, taped resend a lots of time but no response. I finally got to opened my account by clicking an option ""creat another link"" or something, I don't clearly remember. Now that I got to opened my account and after properly setting it up, I found out it's not visible to others. It's been almost a day but no change. Can't even find any solution online."
928402ad-3728-4b07-a7ab-d8ff6cade315,"After loggung in I am stuck to capcha, thougg I put the right input. It keeps going to capcha verification 100 times. Really disappointing."
16565112-aff8-41b4-b43e-0a164eff18cb,"Hi LinkedIn, I'm really disappointed by this application, when I try to open the app it doesn't show me any feeds, requests , or notifications (it says ""something went wrong - we are having issues loading this page""). Being a student persuing post graduation, I think LinkedIn is most required by me at this point of time. really bad experience."
