Review ID,Review Content
2ca1b9d7-a047-4d24-8896-d376354ce9bf,"just fed up of this app every time when i am about to apply for a job it asks me to verify my email address and after clicking on the link my linkedin profile is opened in the browser and in the app the email remains unverified. same case happens when i click for the option to try free trail of one month. Even after confirming my email address, this app never allows me to apply for the jobs."
5e4a7a3f-82d4-40f6-8506-37f8e041c729,"- From past few months it crashes a lot. - App will stop working and screen will stop loading once new update release. Even updating do not fix the issue need to re-install it. Atleast re-installed 7-8 times. - Message and other Notification are so late , that you will recieve the email first for the notification rather than getting notification - App is messed up beyond limit, giving worldwide in job search gives 0 results, while selecting particular country shows multiple results."
ce86e238-f10b-4ac2-b9b8-105e18845ba8,"Lately, job search at a particular location is showing limited number of results, it was showing full results earlier."
4f41159f-e990-4b14-87f1-efb5a3c1acbe,After the latest update when I apply for a job it scrolls back to the top of the jobs page automatically this is the worst feature I have ever seen in my life please remove it ASAP
48492896-7388-4898-9ae8-37c7e138735e,"They are reading my contacts on the phone and processing the data. Unacceptable  Answer to their answer: That is not true. On your website, I've received offer from you to invite all my phone contacts. You have explicitly listed all my phone contacts there. By being able to list, that mean you have transferred list of my contacts to your server without any reason or explicit permission."
30e75838-3cd5-4912-b87d-5926e9b6954a,I'm sincerely not happy with the issues happening using the app.i can upload pics & videos it takes donkey years before it uploads & at most it doesn't. I have uninstalled & installed the app several times but to no avail. I'm a business man & every now then I promote my business on the app & since last two months I can't cus of the few lags I'm experiencing from the app. I need a complete resolution on this! This same thing happened last year. My device is Infinix Note 5 Android 10 version.
56d7d4d0-e1d2-4a8b-8ee8-d8bb5e8e2977,App keeps crashing on Android. Tried all possible hacks but doesn't work.
1ad86d51-2cf7-4dba-aa6d-488b3c604192,My account has been blocked by LinkedIn and asking to verify. Even if i sent required documents they are not recommending proper solution
3038b880-e86d-43b7-8b0b-d544138f2c84,Really challenging to locate customer service help. A terrible platform design because of the many runaround steps to find anything. A competitor should create a new and better professional platform so we can use that over LinkedIn because it is not user-friendly and is a waste of time trying to navigate the system.
d5ec0e73-fc69-4025-b156-e84b859620f6,"Had account for 15 years with no problem or warning. Suddenly, account permanently restricted without explanation. I'm not alone from what I've seen."
3063db38-37c4-40ba-bcc2-812b1b17a0c9,"Multiple grids of images to click through to prove you are human. Gave up at the 5th grid and uninstalled the App. Hopefully the rest of you have better luck. Updated 7/2/19 Uninstalled and reinstalled as suggested, same endless images to click on. I am not sure why other Apps do not seem to need the same gate keeper system."
98d190f7-b856-4707-b834-006080d1b5af,"Do not download. After downloading and deleting this app I still have ads pop up inhibiting apps while using them. Click on one...it has a LinkedIn address. I am going to have to do a hard reset to clear my phone of this malware disguised as Adchoices or whatever they use. Very underhanded, I expect more from a professional site."
c9056ae1-6a70-4245-89ec-65ecff80b1ab,"Mobile web I am able to log in , however , for this app and sometimes on my desktop, it keeps saying to try again later. It said my ""computer"" or network keeps sending automatic queries, but it is my first attempt logging in on the app. I even solve the recaptcha but it shuts me down. I have troubleshoot with uninstalling and reinstalling the app , shutting my phone down and opening it , scanning for viruses , and using my unlimited 5G data. Been getting the same message for past couple days."
7144a6c5-2d2b-4199-a4d3-16da30ad3efc,"Too many glitches in the app that really needs to be fixed. So many comments don't get posted, can't be edited or deleted or replied to"
5c522288-90d2-4759-8301-e720fb445be9,Unable to add email or purchase premium
679d799f-29c8-4695-970b-538e138ca957,I am working professional that leverages linkedin to connect with professionals in my area. Used application since 2016. Recently estricted consistently without any real reason or specific guidance towards wrong behavior. Wrote back and even sent in identification to provide proof that I was not a bot. The representative was extremely unhelpful and dismissive.
a54b6a3c-f667-4a22-870e-fbf233ba252a,No jobs available this app 😔 only time best and only for company profile and course available
68c7e4e7-b53d-41c6-bba0-e35e0bfd35e2,"There is a glitch in Linkedin that needs to be repaired. I tried updating and I have taken the time to uninstall and reinstall. Repeatedly an issued response of ""failed to send recommendation request"" error message occurs when I seek recommendations from the MORE tab of a coworker. It simply does not function properly. This has been going on for seversl months now. Please fix it."
3749e445-63cd-406b-b78f-609b874b6010,"The premium subscription was not worth of that around 40usd to me, so that I wanted to cancel. I thought I cancelled successfully but actually I was told later that I can't cancel subscription within the app. Then I was charged without notice before the renewal. Communicated for few days, several rounds with the linkedin team, obviously I don't think they will refund."
3bd94244-2deb-40a1-864f-508fe8a9dcb6,"I am so disappointed in your management system. I downloaded linked in and was about to get started and before i could get anywhere i was permanently banned. You asked me for information which i provided honestly. My only guess is, while signing up, i was asked to upload passport. I got confused, in my country if you say passport alone without any specification, it could mean either a passport photograph or an international passport. I forgot which exactly i uploaded and i was banned for wrong i"
3bee2356-1e1f-475a-970d-3b37f03b30ad,"It's been wonderful the first time I opened it but the second time I opened the app after uninstalling it, the app did had this bug issue or something that wouldn't stop for some reason. It keeps on and on and on and on verifying me in the ""quick security check"" and that's been super awful."
5ca3606f-1bb2-4066-8a21-277087eabb78,"Desperate for Contacts! This app NEVER stops asking if it can sync contacts from every source imaginable. I get that connections are crucial to this service, but it gets very annoying to have to say no to 5 different contact sync options EVERY TIME YOU OPEN THE APP! It should have an option to stop asking, but it doesn't!"
3e807c5c-98f1-4e32-8c82-0322fe23f6b1,"This app is pretty trash tbh. It asks you to manually type out your resume for your profile, which to anyone with a brain would mean that they are going to use all this information to send to potential employers. Nah. You gotta go make a new account for almost every application you fill out on some other external middleman website, in some cases you have to make two new accounts. On the infrequent occasion you get an ""easy apply"" and you can actually apply on the app, it asks for a resume. Why??"
611f500a-f740-4abf-a33b-ef554a450cf8,Numerous Features are unavailable in app than from Web Version. It becomes very difficult to do many things on App than website. Example: cannot find my post once it is posted. Cannot filter news from who liked or published. The app is designed is very very QUIRKY and not simple to use at all. Chat is messed up with notification I mean who f does that. Silly goose developers. I cannot save post for read later and it gets lost for forever in oncoming new post.
cc533350-0b8c-4d48-8502-35d6f440491d,"The worst when it comes to posting,it restarts itself every now and then, I can't recover my unpublished posts because of failed upload"
3a43b341-9f25-497f-bca3-46cbd866f0fb,"Frustrating that the app is no longer compatible with my Samsung Galaxy Tab 4. I still have it installed, and when I open it I can see it is loading recent posts in the background, but there is an unavoidable unmovable dialog box that appears over it saying ""Get our latest app: Update to our latest app to get the most out of LinkedIn."""
2f93fb9e-f37a-4afc-8254-fdce9d2a55d2,I am unable to login in linkedin. It remains in Hung state.
25e5068d-cbf6-492c-885a-e5368b153ae1,"I had an entire account set up. I got a new phone, and I signed into the wrong account. This app won't let me sign out, then in with another account. I saw there was an account ""merge"" function in the app, so I tried to merge the accounts. Guess what? None of the information from the old account transferred. None. Zip. Nada. Zilch. All that work adding in 30+ years of education and job history is gone, the old account deleted. This is how Linked In does business?"
9416f051-d5d8-437a-bb57-878c01b3f7bb,"A nice App , it's informative and useful ."
5d262e66-9a73-4858-9298-edfab5ee5159,Account restricted- been 2 days and no feedback from the security team. No way to verify the messages received are from linked in.
8c796a1b-652d-448c-976a-7182d305c912,"Fix UI! I keep trying to fill out applications on my phone, and the drop down options never appear visible on my phone. When I verify which app I'm using, of its LinkedIn or chrome, I lose the progress for the screening interview, and have no way of going back and transferring questions. I've already lost many opportunities on this account!"
841660d5-3321-4b11-9b1c-6133079d9b54,"Having major dramas editing and deleting old certification (Android Note 8). Each time i try and delete a certificate an error message of ""Submission Failed"" appears. Online support is useless, as it doesnt give a troubleshooting guide. Any ideas as to how can i keep my profile updated with new information?"
6a8b911a-d63f-46ad-bb71-7cdaa2b9d6b3,"I hate this app, my account is restricted since last Monday and I don't know why. I tried to get in contact with the support but they're not answering. Pathetic"
d8d61221-41f6-41ff-8d40-612c3aa88728,"This is a bitter product now. Unusable if you aren't upsold on every little thing to premium. Nobody responds or gets your messages, this is not a business tool at all. People just put a paragraph that says how they work great in teams or alone, and you thrive in high-pressure environments. Linkedin really thinks they have a great product when they don't. I'm strictly using zoominfo. It is actually worth paying for."
49e6b473-684a-4431-881c-9d9b8b7b41a4,"Sick to death of generic push notification ""see updates from t9ur network that you may have missed"" I turned ALL notifications off in the end and that still didn't stop it!! So I've uninstalled! Nothing more irritating than irrelevant push notifications especially when you can't even turn them off!"
75770c41-1a6f-43bd-8849-d386a9be2a02,"cant login at all. it said i dont have internet connection. tried accessing using desktop and its OK. after 2 days of scratching my head, i tried accessing using mobile data, and it worked! i changed to wifi and i cant see anything. it said unknown error. why? i have uninstall and reinstall but same problem. something is terribly wrong with your last update. fix it! searched the web and thousands of users also experienced linkedin outages! something must be very wrong."
c3a93e5b-8e21-43c9-9e81-f5c9f9baeda8,"Flooded with total trash, AND you want my Identification information off my ID? Terrible place to look for a job at this point."
5bd0a86d-ad03-496c-a6e1-a7837b4aef17,"quick security check? wth is that? I solved the puzzle correctly dozen times but I still can't be logged in into my account, really? is that necassary?"
bb251eb1-7897-4d74-8780-6e8c05a996f1,"My experience with the new LinkedIn app is so irritating, I can't even access my page. Always asking me to update to the latest version and when I try to do that all I see is Chinese write ups and it will still end up not allowing me to update the app. This is so annoying and embarrassing. I feel terribly bad."
b4c4e600-1e0d-44c8-b028-5efc8da4593d,"Installed the app recently & trying to login with my gmail address. When i enter my gmail id, it takes me to the next step of verification(via asking me to select sqaures with traffic lights/cars/bicycles etc) & it seems this step never finishes , at all ! It just keeps offering me new set of images for verification. Consequently my verification never succeeds and i'm not able to complete my basic login process. Please help to resolve this issue."
f3aca18a-eb20-4b86-8853-763a5616923c,"user experience is continuously getting worse. ⅔ of my feed is now garbage suggested posts, irrelevant and dump ""expert"" questions and paid promoted advertisement. What a wast of time"
fdc4a88d-b3ec-412e-b797-e0aea8d05b9c,1.They asked about identity card which is illegal and not secured process. 2.I tried to make account from my mobile phone number but they didn't send me code. Very Disappointed 😞
610b2694-3a00-4ab9-a241-ff4a1f8e04b1,"New Version totally messed up with applied jobs, it showing already applied job notification for nothing and again, with no new notification. eg. If I applied for a job a month ago and it was seen or downloaded it shows again that your job was seen or just shown on top of applied section without any notification, if job poster seen that application again it need to shown that Job poster seen you application today or yesterday but still it shows past update. don't know why and for what."
5ceb1a0c-2d23-4ee1-911e-03a468c8a371,Looks like contacts were read without permission
30266f8b-14f1-4e4a-9203-10bfc74889c8,The new updated UI for sending connection requests is pathetic. It is very slow as compared to the previous one and way more complicated in terms of the feel. I really don't feel like sending connection requests to people via app now. Hope LinkedIn team reverts to the previous UI again.
816c9791-233a-4903-bed0-a11ec627af74,"It does not close when I hit the ""back"" icon on my Phone's Screen. I have to go ""Close All""..."
b06e9176-3fbc-45e1-a28e-ea749893bc5d,"it was my favorite app once but now due to some unforeseen circumstances my account got restricted. I'm not even able to confirm identity by ID card because whenever I upload pics of my ID card it shows ""unexpected error happened"", what the hell is wrong with this app. Can't afford to let go of that account because had many important contacts there. Fix this issue ASAP"
33443644-fc13-4cb8-9632-cc4ae58c73b8,"Latest update 2-days ago, suddenly when searching for jobs manually, everytime I input location to worldwide, it turns back to my location area in Indonesia. Hopefully it is just a glitch error. Or if it is LinkedIn's new policy to limit people's job-search area to local, I'd rather uninstall it. Not only me, but my fellow Indonesians having the same problem. Please enlighten us with the most logical explanation. Thank you."
c27de0cd-d563-492e-bc8b-497ea09c7b96,"What is this non-sense way to verify through a quick security check? It's continuously showing a similar error while solving a non-sense puzzle. In it place, you can send a verification email on registered id of the account holder, Or on registered phone no.. That can be a much better way for verification, instead of your present way of doing so. It's simply not suits to such a big level app Or network. Kindly resolve it as soon as possible."
a9610910-e293-447a-8bd3-bbb91a6847fe,"I have never been able to find a job through it. As soon as I try to apply, they send me through 100 different sites/links (you get bored with each of them to register and save 1000 of new passwords) and in the end, never finding where to apply, I give up this useless task. I don't know why this application is needed at all. I constantly receive offers to pay for my premium account. BUT even with a simple account, I did not understand all the charm of this APP. looks like another facebook"
008de908-a112-4924-ba64-5ac0494d3f1a,I'm giving it one star due to its prompt alert of job opportunities. But on the other hand i cant be able to apply for any job that doesn't have an attached email addres because the Easy apply/apply is not working. Unlike my previous LinkedIn lite that generate a resume using my profile detail. There's no option for media or More that will enable me to attach a pdf file or create a resume. Its just frustrating. I will soon delete this site for good.
dced6b06-3fee-413e-9282-a6b75e8206f7,"The app was working perfectly, all of a sudden it stoped working, I have uninstalled it and now while Installing the App it only allows to Download till 62% and then it stops. Unable to download now. Using the latest mobile(Samsung A50S - with Android 11 Version). Do have enough storage memory in my phone as well."
cd5f1ba0-db5d-44a2-a06a-c9acdc562bd7,"Horrible app, keeps crashing everytime I navigate to a profile and scroll."
1a83fd08-667f-4d4a-9a99-db25933b53f1,LinkedIn makes working with your settings very difficult. The app is not intuitive at all. This app is almost as bad as the desktop version. I also noticed that the app and desktop versions don't sync up. My profile picture and experiences are different on the app and desktop versions. Very disorganized and not clean.
6d7938cf-6b63-4149-82b8-2c5d0517a24b,"After resetting my phone and downloading this app, I sign in and get a captcha verification which I duly sign in , but then the app hangs. I've tried to use the audio verification method, but the app hangs thereafter. There are no updates pending so I reckon you have to clear out the bugs in the app"
b5045865-8727-4451-9cd1-be4e04a2f18c,It's useless. Many fake messages from LinkedIn. I don't understand why LinkedIn do such a stupid none-sense ads sent to my email.
191b17a4-a0d3-4d27-914a-5de9eb2acd3c,"Your app keeps randomly playing audio in the background when I haven't touched it for quite a while. No notification, no indication at all and it doesn't stop till I swipe it away from the recent apps screen. You provide NO WAY for users to contact you for any feedback whatsoever -- I've searched the help section endlessly -- so enjoy this well-earned 1 star rating."
bf02cc57-aa10-433d-8f49-eb36008c2bbf,The app keep stopping....very annoying 😔
fc0feba7-a390-42a4-9017-2e5e358e4a08,"The app consumed almost 5.5GB of data in less than 4 hrs in the background, and now I am out of data for this month. I only accepted one connection from a known colleague request the whole day thats all! Not going to use the app again - browser it is! I wish I could attach the screenshot of the usage. Uninstalled!"
df7ac0d9-3d5c-41c9-92d6-bebe35a81e58,Very bad it is not working I can't sign in or Login to fb orGoogle sign in. It is not creating my account 😞
ef164e19-6b41-4ec4-842c-7eed495cb674,The Android app is not upto the standard for quick fetching data from backend. It often fails to load contents and when I click to view a job it just doesn't show the contents and asked to try again later. I wish I could see your system log and fix it. Please work on your code. Regards A sane Developer
3616b0b9-5476-4f54-ad25-ac92387784ab,The application does not copy emails and addresses
82794373-1407-4981-965f-62d36f889f35,"Random Notifications! I keep getting push notifications that say "" You have 2 new invitations"" and when I click it, it brings me too my Invitations section and there's none! Every week 🤦‍♂️ Between that and push notifications saying I have new profile views (when there is none) I believe these push notifications are just to get you to open the app and use it. When I spend time each day using the app, I don't get these false notifications. Only happens when I don't use it for awhile. Annoying!"
93bd6c1f-7f77-44cf-b2fe-cf08e2612d5f,"LinkenIn is fairly trashy and not worth your time when it comes to finding a job. They put zero effort into verifying the job posts that appear on their app, you'll find fake jobs, straight up scams, jobs with false information and more! You will waste more time using this platform than a regular job board, I'd rather use Indeed than LinkedIn for a job hunt. The only real reason to download this app is because you want a social media platform all about people's work."
d8848bf3-6773-4bac-9381-caf47d885499,App has now stopped showing when posts were made making it impossible to see if I'm emailing a recent job advertisement or one that has been posted weeks ago. Worst update to the app in history.
a9821592-e767-40fd-be74-9f63dd2a8ea8,"This app just doesn't work. It may be helpful for connecting with people, but I just can't use it like a normal person. I've been trying to open linkedin for past 6 months, I've been patient. But when will this glitch end? What's the problem? When will it be fixed???"
4f20f525-d105-4ba1-a6dd-dea6cbab132b,Cannot download images....whereas using the web version you have richer experience/possibilities. Pointless app.
fd6980eb-9205-464f-8619-b79299745b2a,"I recently encountered a troubling situation with my LinkedIn account, which led to a temporary restriction. Despite promptly submitting my government-issued documents, the lack of response from LinkedIn has been disheartening. The absence of communication and resolution is quite frustrating. I hope LinkedIn addresses these issues promptly and pays attention to users' grievances. Improved customer support is essential for a platform of this caliber."
552a5ce2-7bc1-448a-999a-53607c00c564,"Great app...when it worked. Like the website, it constantly logs me out. Also recently on my OnePlus 7 Pro and now on my Pixel 6, it produces no data at all, just a ""Something went wrong"" message. Force stopping, clearing cache doesn't work. Reinstalling works for a while, then back to something went wrong again... Fix it guys!"
07d58c90-7fbf-4809-9733-cc1d18682fb0,"Hello, This LinkedIn app is crashing all the time. Can you fix the issue. When I follow or likes any post then it gives an error saying ""error happened or something is wrong"" but not sure what is wrong and why it's giving such errors also it does not load the pictures and video posts on feed. Can you look into this and fix it as it's hampering user experience and not able to use it properly."
32782dff-cf70-4c74-a483-e6eaada83fc9,"Not good for people first looking for work. It requires you to put an industry you work for, but that's impossible if you've never worked before."
8e3814fa-72a1-42f6-8958-fa514c3a1a93,"Add ""years of experience"" filter to the job search."
09bfd782-2c0d-44ce-b68e-9de833c857da,Total time waste on this app Very worst app They Restrict my I'd no one app want verification after login. Very very worst experience
11ba8411-b5da-4a9a-ba9e-c288faa17dbb,"I recently experienced a distressing situation with my LinkedIn account. Out of the blue, my account was hacked, and when I logged in, I was shocked to see another user's profile in place of mine. To make matters worse, all of my previous data, connections, and professional history had been completely wiped from my profile. This unauthorized intrusion into my account left me feeling vulnerable and exposed."
448a7a5a-8ccc-4084-b258-cfa60346780a,"I use worlwide job search on the website to look for jobs in multipy countries - the app disregards the country filter making the search unusable. Moreover, not all of my saved searches are showing up in the app. This was never an issue with the now ""retired"" LinkedIn job app. These issues make the app practically useless for me."
bc6cad4e-7233-46fa-8151-af48e9e44078,"Why there's no translate option on jobs, also check after updates tapping the back button twice doesn't close the app"
fe2ed96a-394f-41bc-9bc3-d790346f5619,"Extremely buggy, slow, and hangs. If you lookup a person, then go to profiles of that person's top voices or other recommended people who were also looked up, the app stops responsing for a while and vwry slow to load. Also happens when you click different LinkedIn profile multiple times from a 3rd party site."
502d46f8-3291-409d-b3c9-ec2e91909541,"This app sucks. I completed extremely relevant courses at a very good school but cant add them to my profile because I never got a degree? Wack. Also the app constantly fails to save my profile, crashes abd overall just plain sucks. I know its not my phone cause I just bought a brand top of tge line samsung phone. Dont waste your time with this junk."
79c3ca50-c71a-4e69-8808-4a10f76985c0,"The app can't access messages, jobs and even connections. It says try again after every attempt. I have been waiting for the fix in an update for whole month now. I have a premium account and I think it is still of no use, as I can't do anything except scrolling. I hope this problemgets fixed in next update ASAP."
1d72bd69-3fd0-40a2-95dc-6faaa0c8ef93,Premium LinkedIn member but will have to cancel. Job search function not properly working. Transfer over to different app makes no sense and still ineffective. All my personal profile preferences don't show and are only manageable on my laptop. Useless as it doesn't generate the right search algorithms and job suggestions.
22d032de-91cb-45bd-a624-20c769d9de31,"I've installed this for job hunt but the biggest drawback of LinkedIn job is it doesn't filter jobs on profile based. It always shows jobs for more experienced than me or senior level of jobs only. I want to search for fresher or less experience & it keep me showing senior/lead etc, how I'm supposed to find the right job for me. Also I cannot select experience, technology & date posted in filter option."
820a2fac-8acd-43e0-9d15-8157b4f5b8dc,Disastrous app. I added my credentials by mistake and forgot to delete the subscription before date. They charged the amount and didn't even bother to drop any message or mail that they have charged..Also they charged again next month without letting me know. They are just looting in the name of giving premium.. They could have left sent a msg or mails before cutting payment. They have no right to charge without permission. Fraud app. I lost approx Rs 6000 on this app..
ce0e50c1-f57e-40f6-82df-83def4e9b5fa,Linkedin dont create the account and show no captcha error missing or invalid and also dont sent code in my phone number... Kindly resolve this issue
e23e4d52-19ae-41aa-9988-f70def433a3b,Signed up to connect to people and get info with in a day I have been put on a restricted account and have followed the process to unnrestict it sending my id and it's been 5 days now still no email or anything about my id and account dam joke
21200a2d-c7c8-40e3-8a4e-55e6d4c9c0ee,This app was very poor quality in my Android version if seen other apps on my phone it suddenly trun on ur ads I'm very disappoint to it
f8999ef6-928c-4576-8682-f829e95c2fd7,I signed up for a free trial but their interface is extremely busy and confusing. Not intuitive at all. The site stated that I would get a notification before my trial runs out but I never did and the payment went through anyway WITHOUT any warning. Being busy did not help losing over $300 !! Not happy at all. I should have quit the trial within the week but was hoping to like their interface. If you state that your customers will get a notification at least follow through with it!!.
4d5addcd-7ff1-406e-bffe-1ee78149fe16,"Asinine verication system. Can't even get past the Captiva ""Im not a robot"" verification process. After literally going thru 15 ""click on the bus/crosswalk/traffic light pages, I just decided to delete the app and just use the mobile site. (Note: App was updated at the end of December 2018, so ""the older version"" this review is based on was the update right before the latest one.)"
72c6ea8c-c250-4d62-b29b-84a8af61a1be,"This is certainly the worst app for any major social media. 7-8 times out of 10, it is unable to connect to internet when I open it although I've recieved a notification just before that. All the other apps work fine so there's no problem with internet. Full of bugs and no improvements being made."
0eeb3d59-fdf5-4743-bc0c-251857f08b1b,In this application we cannot message continuouly to our contacts. It oftenly says to give confirmatiin address. All links will go off. It is most unreliable. The options even for premium usages are also not guaranteed. The videos appearing work starting autometically even if u stop again it will start to play..Very bad experience..
4dd59f09-f794-4038-8e0f-722f54e16d10,"I purchased LinkedIn premium by mistake, I actually didn't know I purchased it until I saw the statement in my bank account, I asked for a refund (I purchased it by mistake) and Linkedin App only refunds within 48 hours of payment, since the payment is only 1 month after subscription starts, it is impossible to get a refund. I feel it is a bit of an abuse, if you purchased something by mistake. And you notice it when the first bill arrives."
78a29e3e-11f9-43ea-8aa0-14f3ddb1890c,"FFS!!! I select MY network and it only shows me potential additional contacts now! When prioritising LinkedIn's knowledge of my network over easy access TO MY network you're close, if not already, to jumping the shark. LinkekIn, remember, as a highly skilled, in-demand professional, that only peripheraly uses (not relies upon) your services, you are losing me..."
b9329f69-e452-4207-8d65-a21d1e1f65e9,"Ver very Poor or po*p💩 app, I've ever used in my life. --> It's always shows irrelevant jobs, when i search --> Poor Tags --> Poor Servers, you can't scroll longer if you are searching for relevant posts, they have same message always for this - This is not your fault this our fault --> Super dooper Slow App --> Nihayti Pathrila app"
62c74ceb-032c-40b9-8b77-1d2bf2216790,"RIDICULOUS. charges $42 a month for something I NEVER signed up for. How is THIS LEGAL? No customer support to speak of. Fml. Just what I needed when looking for a job, ANOTHER BILL. 😡"
cb3e55ff-31f6-4f1a-8e88-68961d2b30f5,"This app is being annoying lately. Keeps showing numbers as notifications as if there is something new or unread msg for me. I have to restart my phone to get rid of them everytime. I dont usually rate apps this app has been fine all these years. Rating it to just request you to please fix it. Thnx Received a response right after I left this review, I was very happy to see that, however the entire process is even more annoying. Reduced the star from 2 to 1."
3c16d20c-9f48-4aa6-8ca5-976a0f72584c,"Worst experience related to customer support process. Unable to access the account, the security verification process facing an error when uploading verification docs in the supported formats. There's no way to contact the support without access to the account, if you're having trouble logging in, their amazing science is ""login to access to help center/ support team even when you can't log in"" i mean how? Overall very unsatisfied user. There should be an option of 0 stars."
0e2c3f5e-2eb0-4287-8ef4-f686d75880e5,This is the very bad application because when I open the app than all time demand verify you I'd card. Whereas I already 5-7 times verification our I'd submitted
20f43b5b-1ddc-43e9-b0fb-31ace5c65637,"I can't log in, it's stuck in security check page. I already choose the right answer for captcha but nothing happened."
d8d49e8c-6ee9-478b-88a8-aa94a6c6f5c1,Its been weeks (maybe months) that I can't open this app. It says that there is problem with loading the page. I keep trying reload the page but it won't reload the page. I still can see notifications from LinkedIn but when I try to open it the page won't reload. I really appreciate it if you can fix this problem. Thank you.
a7efe36f-f51b-41bc-825d-345589c474f1,"LinkedIn is worst app , this is my 4 linkedin account in last 1 month everytime asking verification puzzle then acces is restricted. Worst app I never seen. Fully disappointed."
ead292f5-50b0-4f37-8538-c6afb9b080b2,"This update is buggy. Tapping a profile, including my own, results in a try again page. Also, trying to tap a profile after a search does nothing, nor does the back button work. There are others but too many to mention."
84019426-deac-4110-b81b-c8b068e36bff,You have permanently restricted my sales navigator due to 'violation' without giving me an exact reason. My account has been open for 3 years and paid for in this time. However It's ironic that a payment bounced back (due to travel plans and banking restrictions) and you shut the account down 5 days after this happens. I currently have 4 members of staff with their individual sales navigators which I pay for. Unless my account is back up and running these subscriptions will be cancelled.
2c147a8c-ba00-45d8-b6a7-fc320b620c12,"After having it for several years, finally deleted my account. There was no value to it and all I ever get is the same ""add x number of connections"" or ""you're x number of connection from y"" emails. I even had it set to search for certain jobs, but it only render to give me things based on the longest job I had instead of my educational background (which is what I was searching for). This basically is Facebook for work without any real use. At least Facebook has fun accounts to follow."
31fa682d-d8e1-4953-ac28-c12d9b14f9fd,"I have such a hard time updating my job title (promotion), where I work etc. So darn frustrating. Guess it doesn't matter"
1f3f2ffe-797d-4aa0-8c53-fcad55bc916b,It would be nice if LinkedIn would stop forcing mobile browser users into their app. If I wanted to use the app I would open it myself. Many of the account management settings are not available in the app and cannot be accessed on a mobile device either because everytime I request to use the desktop site it forces me back to the app. Makes it really difficult to justify continuing to use the service if you cant ever access your full account on a mobile device yet alone ever paying for it.
74de1fac-985b-4ad2-ab40-01803f1eff68,Very bad app have a lot of problems
a2b6e522-f57f-4012-83aa-300aca5b5d4a,"Got linked in pro but honestly don't see the difference from the normal version. I am also having incredible difficulty finding a job. It requires you to seach for a job specifically. Im a 16 year old trying to find a job but every job title looks like a career path with crazy requirements. Honestly googling jobs is pretty much the equivelent of this if you arent 33 with a masters. The app design is also very poor, its very cheap and unappealing to my eyes. Honestly recommend indeed"
5611c115-46e4-46c2-903f-aa91dda9b5db,"LinkedIn tries to pretend it's clunky, uninteresting, weird platform is meant to be because it's for ""professionals"" 😂 lol! Every 6 months or so I check in & nothing has improved. Linked in is soooo clunky now, tried to update my profile after avoiding it for ages, total fail, total, total fail; & it's supposed to be for professionals, what a joke!"
b1202b3a-9fc9-4b1d-b010-36ed0150bd05,"Useless app, Unnecessary security checks , Third class app ever"
2b868cc0-bfde-4732-b3c4-a7225c59a0d0,I have already Cancal the plan after 2 time purchase but this month amount has been deducted from my account 🙃 please refund 🙏 immediately
bf5cd372-f3fd-4725-a52f-7372b33d96c5,"What rubbish, even my identity is not verified after using this app many years."
f6d74862-501a-4559-9005-390ec877a3ca,"Catchup is the worst piece of garbage you could ever imagine, and it cannot be disabled"
e1b79674-fc57-4f9b-a8bf-db2c2d777d2a,"Bad app. Nothing works on my phone. (S21) The app is no different than the desktop version of it and everything buggy and gives me alert messages. Its like they put the desktop version into the app. Extremely disappointing, especially with such a big name such as LinkedIn."
35b4e7eb-4d56-408a-b8b5-1067d6dfda0b,Many time linkedin account restricted. And no contact support. And no specific reason for account restricted.
62548062-7f35-4f79-b84a-cce34ff01133,Can't able to upload resume
bca5da55-bd88-4d37-9c2d-2ecb41dbd74e,Your jobs search filtering really sucks
3551e127-404c-4893-870e-a7504536b59c,Uploading photos is taking ages
57fb52c2-2f55-4cc3-96bf-b824ba00959f,It's always ask for verification. This is already the fourth time.
53a8b333-5753-4ddf-a2c1-519a85cbcfc4,Unable to reset password
1febc007-09d3-4232-9e5a-b2e046fedf81,Very Poor App.... Puzzle solve method is not good we are suffering job issue and they create puzzle solve method which is not solved.
5408b9b4-2076-401a-a16e-f4916c6ec390,Notifications about useless activities
7f5f5e58-6bac-42a8-bea5-3b4e8bdc032c,"I upgraded to latest version but now it doesn't allow me to view posts beyond a few and gives message at the bottom that 'We'll show you new posts next time"". I didn't find any real need for blocking user from scrolling through as many posts as one wants to unless it is an attempt to make user upgrade to a premium version, generally attempting to enhance UX, we end up spoiling it with unnecessary features and this is example of such unnecessary enhancements."
83a1d560-a21b-45c7-8b91-ddf05ebf7328,Crash on slow network.
a4ab43da-1b2d-4c05-bbde-fecbcbcaa2d9,"I love linkedin but your Android app is buggy as all get out. I can't repost, I can't type in a state for job search criteria, I can't tag anyone.. when I reply to a message it doesn't show me that I hit send so I will hit it several times then suddenly it has sent four messages. All I can do is like and comment on posts. Very annoying."
25c627b9-1b79-42a1-ac05-577594c3e802,Really frustrating guys everyone please report this app with negative feedback. No support email where I can connect and discuss. What's the hell my LinkedIn profile removed without any updates or reason by someone! Please let me know the possible solutions
edbe3276-cfe5-4500-a2ba-ba6e38e75618,"Every time I try to use easy apply takes me to a blank screen.. what's the point? If you can't apply for any if the jobs available ... so frustrating. Also had a problem with email verification, when you click the link it just says something went wrong. Never offers help. Is there any way to fix this?"
