reviewId,content,events,events refined,solved by,Verified
ec1fd6d7-657f-42ba-8091-141aef748ac5,"There is an irritating malfunction, whenever I move the video or reel forward the video stops, and the line that shows where you reached in the reel stops showing, and I can't move the video anymore, it needs to be fixed ASAP.","[""There is an irritating malfunction whenever I move the video or reel forward the video stops and the line that shows where you reached in the reel stops showing and I ca n't move the video anymore it needs to be fixed ASAP"", 'whenever I move the video or reel forward the video stops and the line that shows where you reached in the reel stops showing', 'reel forward the video stops and the line that shows where you reached in the reel stops showing', ""I ca n't move the video anymore"", 'it needs to be fixed ASAP']","[ I move the video or reel forward, the video stops, the line that shows where you reached in the reel stops showing ] [I can't move the video anymore]","Hamim


ok",
dc773c93-8e57-4569-bd6e-0d7e3678c54f,"Always get bugs every onces a week , sometimes when someone do live and I tap to join the app crash(also happens with the new add notes option), sometime the feed doesn't load (currently happing while I'm writing this) sometime you can't delete your cmt nor scroll cmt it gets stucked","['Always get bugs every onces a week sometimes when someone do live and I tap to join the app', 'sometimes when someone do live and I tap to join the app', 'I tap to join the app', ""Always get bugs every onces a week sometimes when someone do live and I tap to join the app crash(also happens with the new add notes option sometime the feed does n't load currently happing while I 'm writing this sometime you ca n't delete your cmt nor scroll cmt it gets stucked"", ""currently happing while I 'm writing this"", ""while I 'm writing this"", 'scroll cmt it gets stucked']"," [ I tap to Join live video,  the app crash(also happens with the new add notes option)] [ the feed doesn't load sometimes] [ I can't deletemy comment nor scroll comment it gets stucked]","Hamim

kk",
2d4a5be5-880d-4b2f-aa93-382494316c60,"Worst experience 😔,my reels are not sending 😑even messages and my reactions to the reels are also not sending it's showing something is wrong try again later all the time 🤬 and other one is when iam logging to my account in other devices it's showing this user id is not available but in my phone it's clearly showing my I'd 😭 do something about it 😕","[""are also not sending it 's showing something is wrong try again"", 'when iam logging to my account in other devices', ""in my phone it 's clearly showing my I 'd 😭 do something about it""]","[ Reels are not sending , even messages and my reactions to the reels are also not sending it's showing something is wrong try again later ] [when logging to account in other devices it's showing 'this user id is not available' but in the phone it's clearly showing the Id]","Hamim


",
9031f577-544c-400e-b5ee-6df0f1f5785a,"There are alot of bugs since I updated to the new version, and my ig feed can't be refreshed, and I can't log in to it, i can't see my text, Even if i try to log in from chrome it says an condition occurred, I am trying from many times, but I am not able to login, Instagram please fix this errors, I am going to depression please do something to it, as soon as possible, this is a request!","['since I updated to the new version', ""my ig feed ca n't be refreshed and I ca n't log in to it"", ""I ca n't log in to it"", 'Even if i try to log in from chrome', ""There are alot of bugs since I updated to the new version and my ig feed ca n't be refreshed and I ca n't log in to it i ca n't see my text Even if i try to log in from chrome it says an condition occurred"", ""There are alot of bugs since I updated to the new version and my ig feed ca n't be refreshed and I ca n't log in to it i ca n't see my text Even if i try to log in from chrome it says an condition occurred I am trying from many times but I am not able to login Instagram please fix this errors I am going to depression please do something to it as soon as possible this is a request"", 'I am not able to login Instagram please fix this errors I am going to depression please do something to it as soon as possible this is a request', 'please do something to it']","[ I updated the app, Ig feed can't be refreshed, I can't log in to it] [ I can't see my text, i try to log in from chrome, it says an condition occurred] ","Hamim

ok",
6ec9d2db-f8a5-4dbb-a214-ec9eaf3f9738,"Hope you guys also fix this, I don't even apply a highlights to show on the top of my profile, but when I tried to use the Instagram of my friend they see that there's a block highlights that can't be seen, although it's okay because it's just black and it just say highlights but I just don't like it, i want my Instagram to look clean and there is this circle button that is just highlights without me putting highlights, hope you will fix this","['Hope you guys also fix this', ""Hope you guys also fix this I do n't even apply a highlights to show on the top of my profile but when I tried to use the Instagram of my friend they see that there 's a block highlights that ca n't be seen although it 's okay because it 's just black and it just say highlights"", 'to show on the top of my profile', 'when I tried to use the Instagram of my friend', ""when I tried to use the Instagram of my friend they see that there 's a block highlights that ca n't be seen although it 's okay because it 's just black and it just say highlights"", 'it just say highlights', 'there is this circle button that is just highlights without me putting highlights', ""but I just do n't like it i want my Instagram to look clean and there is this circle button that is just highlights without me putting highlights hope you will fix this""]","[ I didnot put a hihglight on my profille, people are seing it in my profile ]","Hamim


ok",
6ba9a330-ba2e-45c5-8245-c8be76c3c395,"Too many glitches lately, it freezes if you try forward or go back on a video, and it starts automatically refreshing feed when you're reading/watching someone's post, which is annoying.","[""Too many glitches lately it freezes if you try forward or go back on a video and it starts automatically refreshing feed when you 're reading watching someone 's post which is annoying"", 'if you try forward or go back on a video', 'go back on a video', ""it starts automatically refreshing feed when you 're reading watching someone 's post which is annoying"", ""when you 're reading"", ""watching someone 's post which is annoying""]",[ it freezes if I try forward or go back on a video] [ it starts automatically refreshing feed when I'm reading/watching someone's post],"Hamim


",
0ed45194-f67d-43d1-a654-296ad69daa60,This is so disgusting that audio becomes unavailable after we post somrthing using that audio😤😤😤 Instagram should atleast give us an option to change the song after it becomes unavailable...we could atleast edit the audio of the particular post...,"['after we post somrthing using that audio 😤 😤 😤', 'after it becomes unavailable', 'Instagram should atleast give us an option to change the song after it becomes unavailable we could atleast edit the audio of the particular post']","[ I post somrthing using audio,audio becomes unavailable ]","Hamim


",
12581060-29de-4d8a-a295-2b2b2eb1f728,"account got hacked, have the double authenticator thing turned on, but the codes don't work, backup codes don't work, sending the video of your face for authentication, still need to use the codes that don't work, you can ask other profiles you have as friends on insta for help, but it doesn't work or you can get a text/email with codes, you fill in the code, then you have to fill in another code, which doesn't work, probably because the authenticator isn't connected to my insta properly.,","[""account got hacked have the double authenticator thing turned on but the codes do n't work backup codes do n't work sending the video of your face for authentication still need to use the codes that do n't work"", ""the codes do n't work backup codes do n't work sending the video of your face for authentication"", 'sending the video of your face for authentication', ""it does n't work or you can get a text email with codes"", 'you can get a text email with codes', ""account got hacked have the double authenticator thing turned on but the codes do n't work backup codes do n't work sending the video of your face for authentication still need to use the codes that do n't work you can ask other profiles you have as friends on insta for help but it does n't work or you can get a text email with codes you fill in the code then you have to fill in another code which does n't work probably because the authenticator is n't connected to my insta properly"", ""probably because the authenticator is n't connected to my insta properly""]","[I Have all the authenticator on, still got hacked. the recovery codes dont work]","Hamim


",
d38ddaff-d8fa-4062-8622-c132c662e2c8,"Instagram was the best app but now its just a trash, i was automatically logged out and now i can't even login again through my Instagram app, i can login through chrome but my app is just not letting me login even though my internet connection is good and i already did all the experiments like cleared cache and uninstalled and reinstalled it so many times but still can't login through app, Please launch an update as soon as possible to fix these type of problems","[""now i ca n't even login again through my Instagram app"", ""Instagram was the best app but now its just a trash i was automatically logged out and now i ca n't even login again through my Instagram app i can login through chrome but my app is just not letting me login even though my internet connection is good and i already did all the experiments like cleared cache and uninstalled and reinstalled it so many times but still ca n't login through app Please launch an update as soon as possible to fix these type of problems"", 'my app is just not letting me login even though my internet connection is good', ""i already did all the experiments like cleared cache and uninstalled and reinstalled it so many times but still ca n't login through app Please launch an update as soon as possible to fix these type of problems"", 'reinstalled it so many times', ""still ca n't login through app"", 'to fix these type of problems']","[ I Was automatically logged out, i can't  login again through my Instagram app,] [  I can login through chrome ]","Hamim


ok",
c70e8320-e056-4be2-b43e-1ab1e03f6fe1,"Poor usability, the app is based on images and videos while you can't maximize image without keep holding your fingers , and for videos you can't control seek, playback speed, nothing at all","[""Poor usability the app is based on images and videos while you ca n't maximize image without keep holding your fingers and for videos you ca n't control seek playback speed nothing at all"", ""while you ca n't maximize image without keep holding your fingers""]","[ I can't maximize image without keep holding my fingers , and for videos I can't control seek, playback speed]","Hamim


",
8f51b660-a444-4bce-8f24-69c7a7980ecb,Instagram works fine most of the time for me but right now I can't reload the page and my messages aren't sending I tried to close the app and re-open it i tried to restart my phone and that didn't work also the line for going back or forward in the video doesn't work it disappears when I try to use it and I have to close out the video and open it again it's very annoying please fix it 🙏🏼,"[""Instagram works fine most of the time for me but right now I ca n't reload the page and my messages are n't sending I tried to close the app and re open it"", ""right now I ca n't reload the page and my messages are n't sending I tried to close the app and re open it"", ""my messages are n't sending I tried to close the app and re"", 're', '', ""i tried to restart my phone and that did n't work also the line for going back or forward in the video does n't work it disappears when I try to use it"", ""that did n't work also"", ""the line for going back or forward in the video does n't work it disappears when I try to use it"", 'when I try to use it', ""and I have to close out the video and open it again it 's very annoying please fix it 🙏 🏼"", 'open it again']","[I can't reload the page and my messages aren't sending ]   [ the line for going back or forward in the video doesn't work , it disappears when I try to use it and I have to close out the video and open it againi]","Hamim


",
23f5e303-1cb6-48a0-bce9-867a9ea72112,"It is a good platform but when you have seen a no of reels and want to refresh the page and when tap to reel icon it doesn't comes up (first reel) and most irritating thing is that we have to do scroll one by one reel to comes up and then page is going to refresh, and that is the most ridiculous update.....","[""when you have seen a no of reels and want to refresh the page and when tap to reel icon it does n't comes up first reel and most irritating thing is that we have to do scroll one by one reel to comes up and then page is going to refresh and that is the most ridiculous update"", ""want to refresh the page and when tap to reel icon it does n't comes up first reel and most irritating thing is that we have to do scroll one by one reel to comes up and then page is going to refresh and that is the most ridiculous update"", 'when tap to reel icon', 'to reel icon', ""when tap to reel icon it does n't comes up first reel and most irritating thing is that we have to do scroll one by one reel to comes up and then page is going to refresh and that is the most ridiculous update"", 'to comes up', 'then page is going to refresh']","[ I have seen a no of reels, i want to refresh the page, I tap to reel icon, it doesn't comes up (first reel)] [ I have to do scroll one by one reel to comes up, page is going to refresh]","Hamim

kk",
8dc2a75a-f58a-4126-bb65-b64152553748,"I have been trying to register for the past two days now via the app and I have not been given access despite inputing my details it only redirect to a ""security checkup"" and after the verification, it displays a message that says: ""Your noCaptcha response code is missing or invalid."" I can't register up till this moment.","['I have been trying to register for the past two days now via the app and I have not been given access despite inputing my details it only redirect to a security checkup and after the verification it displays a message that says Your noCaptcha response code is missing or invalid', 'I have not been given access despite inputing my details it only redirect to a security checkup and', 'after the verification it displays a message that says Your noCaptcha response code is missing or invalid', ""I ca n't register up till this moment""]","[I have been trying to register for the past two days now via the app and I have not been given access despite inputing my details] [ it only redirect to a ""security checkup"" and after the verification, it displays a message that says: ""Your noCaptcha response code is missing or invalid."" I can't register up till this moment.]","Hamim


",
c3722d83-3de5-4a2b-b9c4-31caf69aebd6,"I am unable to enter my LinkedIn it is locked and it asks security check for verification and after clearing the security it asks to verify identity with either citizenship, licence or passport but i tried to provide citizenship then it always never verifies similarly not worked with passport as well ...how can i get it back i am tired LinkedIn contact also asks to log in first but i am unable.","['it is locked', 'it asks security check for verification and after clearing the security it asks to verify identity with either citizenship licence or passport', 'but i tried to provide citizenship', 'then it always never verifies similarly not worked with passport as well', 'tired LinkedIn contact also asks to log in first but i am unable']","[I am unable to enter my LinkedIn it is locked and it asks security check for verification and after clearing the security it asks to verify identity with either citizenship, licence or passport ] [ I provided citizenship then it always never verifies similarly not worked with passport as well ] ","Hamim


",
072ce965-d536-46dd-b392-f6c847b6ff55,User interface it to hard to understand worst app it should improve ui and interface simple and also logo of app it not to good worst app I am also face issue when edit profile and writing about on bio sometimes it's take long time and not set it should fix and also improve settings simple so understand settings on this app too bad experience.,"[""User interface it to hard to understand worst app it should improve ui and interface simple and also logo of app it not to good worst app I am also face issue when edit profile and writing about on bio sometimes it 's take long time and not set it should fix and also improve settings simple so understand settings on this app too bad experience"", 'to understand worst app it should improve ui and interface simple and also logo of app it not to good worst app', 'interface simple and also logo of app it not to good worst app', 'when edit profile and writing about on bio', 'writing about on bio', 'not set it should fix and also improve settings simple', 'also improve settings simple', 'understand settings on this app too bad experience']",[User interface is to hard to understand]   [editing profile and writing about on bio sometimes ]   [Make the setting more userfriendly.],"Hamim


",
68bc3a9c-e80a-4d8b-be65-11348c38ee67,"Worst app ever, I got irritated while verifying email and changing password, I is not sending OTP for verification, and while verifying my work email, it is not able to verify, and also when I switch tab it starts from starting again and again.","['Worst app ever I got irritated while verifying email and changing password I is not sending OTP for verification and while verifying my work email it is not able to verify and also when I switch tab it starts from starting again and again', 'while verifying my work email', 'when I switch tab', 'also when I switch tab it starts from starting again and again']"," [ I try to verify email and chang password, I am not geting OTP for verification, [ when I switch tab it starts from starting again and again.]","Hamim

kk",
94488788-2e08-4db3-afa8-f39fd04c7f20,"Garbage job suggestions even after using premium for 5-6 months and that's with AI, I don't know how the hell they have implemented it.","[""Garbage job suggestions even after using premium for 5 6 months and that 's with AI I do n't know how the hell they have implemented it""]",[ ],"Hamim
ok",
08c0f5bb-ed40-4a19-a833-eb098147eed2,In the job description when we click on more to view entire description text is visible in black and should be visible in white.,['when we click on more to view entire description text'],"[I click on more to view entire description, text is visible in black, it should be visible in white.]","Hamim

ok",
fd459ebc-587d-4ac8-a194-a09a1fbdd73f,"Worst app, I created new profile I sent the invitations(to the max) My profile not even visible to others (even the visibility is enablee to public) And my invitations didn't received by others, when I asked them.","[""And my invitations did n't received by others when I asked them"", 'when I asked them']",[ I created new profile I sent the invitations My profile not even visible to others And my invitations didn't received by others],"Hamim


",
bfae46e6-0a8f-41d3-83fd-b241642655db,"I've never seen an app like this that will send you a lot of spam emails , even after you unsubscribe from it it will still give you emails .","[""I 've never seen an app like this that will send you a lot of spam emails even after you unsubscribe from it it will still give you emails"", 'even after you unsubscribe from it', 'even after you unsubscribe from it it will still give you emails']","[ It sends  a lot of spam emails , even after I unsubscribed from it ]","Hamim


",
bb5d5353-7460-4730-9646-98b0b15094aa,"I just joined LinkedIn and now after connecting with few people I cannot access the account, it has error connecting","['now after connecting with few people I can not access the account', 'I just joined LinkedIn and now after connecting with few people I can not access the account it has error connecting']"," [ i Joined Linkedin, i connected with few people, I cannot access the account, it has error connecting]","Hamim


ok",
7dff5a91-da02-4b5a-aa24-c8a707af1964,"Very disappointed with the app.😡 This is the second time when I was using the app and dealing with a client through the app and suddenly while typing, the app restricted and logged out my account and while entering the mail and password they appear to be incorrect.","['dealing with a client through the app', 'suddenly while typing', 'This is the second time when I was using the app and dealing with a client through the app and suddenly while typing the app restricted and logged out my account and while entering the mail and password they appear to be incorrect', 'logged out my account and', 'while entering the mail and password', 'while entering the mail and password they appear to be incorrect']","['suddenly while was typing the app, it restricted and logged out my account and while entering the mail and password they appear to be incorrect""]",Irfan,
19a9db8c-988a-42f1-bcb0-1b10bff87e7d,"Very disappointed, like i don't want to use this app again and not create any account any more, it's impossible to set up the account, it's asking to verify my number, I'm sure of the number that i put but it's not working, then you will no longer have access yo your account cause it's telling you that you reached the maximum number of attempts, it's very disappointing","[""like i do n't want to use this app again and not create any account any more"", 'not create any account any more']","[when i tried to create an acount it asks to verify my number.I'm sure of the number that i put but it's not working, then i will no longer have access my account cause it's telling methat you reached the maximum number of attempts]"," 
 	
Irfan",
6b9054d4-405e-496e-abc7-95ba845d80c6,"I receive a notification about a job posting that looks interesting, and when I click on it I receive a list of jobs with the one referenced no where in the list.","['I receive a notification about a job posting that looks interesting and when I click on it I receive a list of jobs with the one referenced no where in the list', 'when I click on it', 'when I click on it I receive a list of jobs with the one referenced no where in the list', 'referenced no']",['I receive a notification about a job posting.when I click on it I receive a list of jobs with the one referenced no where in the list']," 
 	
Irfan",
5b649639-9ea0-4c96-8a39-62dbc07a5ffb,"Tricked me into getting premium for free, then charged me before the billing cycle date, so when i canceled, it was already too late","['Tricked me into getting premium for free then charged me before the billing cycle date so when i canceled it was already too late', 'then charged me before the billing cycle date', 'when i canceled']",[Tricked me into getting premium for free then charged me before the billing cycle date so when i canceled it was already too late]," 
 	
Irfan",
ec207a43-6232-420f-9fee-8313812d3928,I cancelled my premium subscription 3 days prior to end of trial period but then too the subscription amount for deducted from my bank,['I cancelled my premium subscription 3 days prior to end of trial period but then too the subscription amount was deducted from bank account'],[I cancelled my premium subscription 3 days prior to end of trial period but then too the subscription amount for deducted from my bank]," 
 	
Irfan",
43b97eac-7cb1-4665-8168-3277f8d8371a,Dear team i am experiencing issu on your app samsung A34 while viewing post post did not render .please solve these issue as soon as possible,"['Dear team i am experiencing issu on your app samsung A34 while viewing post post did not render .please solve these issue as soon as possible', 'while viewing post post did not render .please solve these issue as soon as possible']",[while i viewe post  it  did not render.]," 
 	
Irfan",
e90bf236-c52e-4eb6-acb5-6bc6471d6e39,"I had a new pad and it made me install the app and then had to get 3 times a verification code3 times and twice to install app, way too much, terrible app","['I had a new pad and it made me install the app and then had to get 3 times a verification code3 times and twice to install app way too much terrible app', 'it made me install the app and then had to get 3 times a verification code3 times and twice to install app', 'then had to get 3 times a verification code3 times and twice to install app', 'to install app']",[ it made me install the app.3 times a verification code3 times and twice to install app]," 
         
Irfan
",
5dcd645c-706c-41e5-8b5c-450cf1df290e,Very useless when applying as when you click the job posted link it will direct you to another site that will ask you to sign up!,"['when applying as when you click the job posted link', 'when you click the job posted link']",[when applying as when you click the job posted link it will direct you to another site that will ask you to sign up],Irfan,
1495271d-a38f-4c4b-8d50-76858432bdd0,"Cant apply job using easy apply button, when I click on it , it is showing error occured while loading the page.","['Ca nt apply job using easy apply button when I click on it it is showing error occured while loading the page', 'when I click on it', 'when I click on it it is showing error occured while loading the page', 'while loading the page']","[Can't apply job using easy apply button. when I click on it ,it is showing error occured while loading the page.]",Irfan,
407c8073-76c8-44f7-b3ac-e450e10ddaf0,please stop spamming me with notifications about my missed notifications when I don't have any notifications :),"[""please stop spamming me with notifications about my missed notifications when I do n't have any notifications"", ""when I do n't have any notifications""]",[spamming me with notifications about my missed notifications when I do n't have any notifications],Irfan,
a3e0df5d-952a-41c6-b9ff-db9e21e12e58,App crashes whenever I open the app and connect it to Google account,"['App crashes whenever I open the app and connect it to Google account', 'whenever I open the app and connect it to Google account', 'connect it to Google account']",[App crashes whenever I open the app and connect it to Google account],Irfan,
3589653f-7977-40d9-b523-c27970d9fc57,Can't sign in just a loop asking me to sign in when I try logging in - broken app,"[""Ca n't sign in just a loop asking me to sign in when I try logging in broken app"", 'when I try logging in broken app']",[Can't sign in just a loop asking me to sign in when I try logging in],Irfan,
74543941-3d4e-45b3-a2ea-e72379e84237,"Always the problem of verify your identity, and when u try to verify it doesn't catche the documents images and it never verifies.","['when u try to verify', ""Always the problem of verify your identity and when u try to verify it does n't catche the documents images and it never verifies"", 'it never verifies']",[when i try to verify it does n't catche the documents images and it never verifies],Irfan,
800bc486-5407-4fbd-a2e0-cf69f01aff80,"It never loads as it should..always "" no connection"" I have just downloaded it after awhile ..my phone is updated, the app is updated...and I still can't use it..then it lags and stops working, kicking me out ..tired of it..this is why I often delete the app all together!","['It never loads as it should always no connection I have just downloaded it after awhile', 'my phone is updated the app is updated', ""and I still ca n't use it"", 'then it lags and stops working kicking me out tired of it', 'stops working', 'kicking me out']",[never loads as it should always no connection.stops working kicking me out tired of it],Irfan,
cbe99572-8d81-4ca3-a1a9-3785713a761e,"despite updating the app, the NFC chip scanning is not working...when you press continue the app suddenly stops or directs you to phone settings, it doesn't open the camera :/","[""despite updating the app the NFC chip scanning is not working when you press continue the app suddenly stops or directs you to phone settings it does n't open the camera"", 'when you press continue the app suddenly stops or directs you to phone settings', 'directs you to phone settings', ""when you press continue the app suddenly stops or directs you to phone settings it does n't open the camera""]",[when i press continue the app suddenly stops or directs you to phone settings.does n't open the camera.],Irfan,
708df506-7020-400f-abb1-260ec0c27503,It is a really good app but the problem I am facing is that everytime I try to add mu email id to my account it wont take and now I can't login to my existing account also using my registered phone number.,"[""now I ca n't login to my existing account also using my registered phone number"", 'also using my registered phone number']",[i can't login to my existing account also using my registered phone number],Irfan,
7c071831-8be5-4994-b6a3-1c326f394461,Glitchy app sends email notifications about jobs I am not always qualified for and when I click the job I am told to have the app installed whih is already installed then when I search I can't find the job they emailed about.,"[""Glitchy app sends email notifications about jobs I am not always qualified for and when I click the job I am told to have the app installed whih is already installed then when I search I ca n't find the job they emailed about"", 'when I click the job I am told to have', 'when I click the job I am told to have the app installed whih is already installed then', 'when I search', ""when I search I ca n't find the job they emailed about""]",[sends email notifications about jobs I am not always qualified for and when I click the job I am told to have the app installed whih is already installed],Irfan,
42160d44-9a75-4603-9806-099e0e7fd765,LinkedIn wouldn't send confirmation code to the number when log into your account and they always restrict an account.,"[""LinkedIn would n't send confirmation code to the number when log into your account and they always restrict an account"", 'when log into your account', 'they always restrict an account']",[ wouldn't  send confirmation code to the number when log into your account and they always restrict an account],Irfan,
b31d6024-1b84-4ac8-afba-83141765f311,"malfunctions all the time, specially when trying to add skills",['specially when trying to add skills'],"[i face malfunctions all the time, specially wheni try to add skills.]",Irfan,
0bec0a65-7bab-486c-8efd-c361660cbf9f,Nothing not working that much LinkedIn as been frustrated that everytime they blocked it any time why,"['Nothing not working that much LinkedIn as been frustrated that everytime', 'as been frustrated', 'Nothing not working that much LinkedIn as been frustrated that everytime they blocked it any time why']",[Nothing not working that much LinkedIn.they blocked it any time],Irfan,
be625d09-dc3c-4b28-9841-38e6d1fd2812,"The app is good, but the only problem is when you text somebody and having a conversation if you and the other party are typing at the same time ,it gets stuck or hang, texting on LinkedIn is only good for a person who can really have patience ,because it's damn slow very slow and gets hang all the time, you have to exit the app and open again to check if you have got a reply back or not, please fix it LinkedIn. Thank you.","['when you text somebody and having a conversation if you and the other party are typing at the same time', 'having a conversation', 'if you and the other party are typing at the same time', 'hang', 'gets hang all the time', ""the only problem is when you text somebody and having a conversation if you and the other party are typing at the same time it gets stuck or hang texting on LinkedIn is only good for a person who can really have patience because it 's damn slow very slow and gets hang all the time you have to exit the app and open again to check if you have got a reply back or not please fix it LinkedIn"", 'open again to check', 'to check', 'if you have got a reply back or not', 'please fix it LinkedIn', 'Thank you']","[when i text somebody and having a conversation if me and the other party are typing at the same time ,it gets stuck or hang]",Irfan,
31fff6da-04b5-4e7f-a23c-1cc298ac3f43,"Bro this is crazy bro, my account not recover , morethen 100 time I try but not work it, well I am just leave is app",['not work it'],[my account not recovered],Irfan,
602f4284-3843-4a86-9add-6c3c0f318299,It is difficult to get good information and understand should not ask for money before you get a job for sure,"['understand', 'should not ask for money before you get a job for sure', 'before you get a job for sure']",[It is difficult to get good information.],Irfan,
2a423014-be28-4e84-8e95-ba1206401ac4,"so absurd that when you search new contacts to connect with, you can't exclude the people you already sent a request, so make the search annoying and inefficient.","['when you search new contacts to connect with', 'to connect with', 'so make the search annoying and inefficient']","[when i search new contacts to connect with, i can't exclude the people i already sent a request]",Irfan,
fadb2859-66aa-4821-a557-5bfe806fd048,App keeps on crashing when i open My Network section,"['App keeps on crashing when i open My Network section', 'when i open My Network section']",[App keeps on crashing when i open My Network section],Irfan,
5ac4b076-311f-4f64-8219-84aed883df7d,I am unable to login in It asks me to login in and then it brings me back to the same page asking me to login again It's link a loop LinkedIn please reply and help me out,"['asks me to login in', ""then it brings me back to the same page asking me to login again It 's link a loop LinkedIn please reply and help me out"", 'a loop LinkedIn please reply and help me out', 'help me out']",[I am unable to login in It asks me to login in and then it brings me back to the same page asking me to login again],Irfan,
82dcee3e-ef36-46aa-a0a0-207bb08635c7,App is getting crashed since last night I have updated but still it's crashing whenever I open it,"[""App is getting crashed since last night I have updated but still it 's crashing whenever I open it"", 'I have updated', ""still it 's crashing whenever I open it"", 'whenever I open it']",[App is getting crashed since last night I have updated],Irfan,
8b13d638-57d2-4d85-a8f5-cd11304fa267,"I signed up on LinkedIn using my mobile number and after that I tried to add Email address and it always shows unable to add , error.","['I signed up on LinkedIn using my mobile number and after that I tried to add Email address and it always shows unable to add error', 'using my mobile number and', 'after that I tried to add Email address and it always shows unable to add error', 'it always shows unable to add error']","[I signed up on LinkedIn using my mobile.I tried to add Email address.it always shows unable to add , error.]",Irfan,
7001a6ad-543b-44fa-8765-3bcfcc8b992c,No doubt this app is going to be the future of work options in few years but scrolling on this app is just very poor not so responsive at all it's glitchy and the when you have to send messages for opportunities to max people if just you could do that in once if not then 5 persons together at least and there are so many other bugs when you have to read only unseen messages it shows all messages on my one plus 6 and many other issue it's not satisfying it just doesn't feel right please fix 👍🏻,"[""No doubt this app is going to be the future of work options in few years but scrolling on this app is just very poor not so responsive at all it 's glitchy and the when you have to send messages for opportunities to max people if just you could do that in once if not then 5 persons together at least and there are so many other bugs when you have to read only unseen messages it shows all messages on my one plus 6 and many other issue it 's not satisfying it just does n't feel right please fix 👍 🏻"", 'when you have to send messages for opportunities to max people', 'if just you could do that in', ""there are so many other bugs when you have to read only unseen messages it shows all messages on my one plus 6 and many other issue it 's not satisfying it just does n't feel right please fix 👍 🏻"", 'when you have to read only unseen messages', ""when you have to read only unseen messages it shows all messages on my one plus 6 and many other issue it 's not satisfying it just does n't feel right please fix 👍 🏻"", 'right please fix 👍', '🏻']",[scrolling on this app is just very poor not so responsive.when ihave to send messages for opportunities to max people if just icould do that in once if not then 5 persons together at least and there are so many other bugs when ihave to read only unseen messages it shows all messages],Irfan,
6fd8f5de-39a5-443b-95a8-437552b7f70c,"Many times when I open the app from browser or any link, data not loaded, just see white screen with back arrow on top, usually for Messages, connection request, or any post etc Maybe this is due to slow internet connection but I noticed its always properly loaded on browser but not in app.","['when I open the app from browser or any link', 'Many times when I open the app from browser or any link data not loaded', 'Many times when I open the app from browser or any link data not loaded just see white screen with back arrow on top usually for Messages connection request or any post etc', 'I noticed its always properly loaded on browser but not in app']","[when I open the app from browser or any link, data not loaded, just see white screen with back arrow on top, usually for Messages, connection request, or any post]",Irfan,
986109da-5ead-4b65-b39d-775e12558e34,"The tablet UI is really bad, it's basically a narrowed down version of the mobile interface with a lot of wasted space, and when getting into settings it returns to the WE VERSION off the service and the dark mode option doesn't work, please consider putting more work into the tablet version","['when getting into settings', ""when getting into settings it returns to the WE VERSION off the service and the dark mode option does n't work"", ""the dark mode option does n't work"", ""The tablet UI is really bad it 's basically a narrowed down version of the mobile interface with a lot of wasted space and when getting into settings it returns to the WE VERSION off the service and the dark mode option does n't work please consider putting more work into the tablet version""]",[when getting into settings it returns to the WE VERSION off the service and the dark mode option doesn't work],Irfan,
f643a347-de19-46fd-a5cc-35a098c4b818,"All my filters and the beauty filter had completely disappeared from my device after updating the app people I know still have it but left for me,i had messaged to fix the issue multiple times but nothing was said nor fixed and its pretty annoying hoping it fixes soon but other than that I rate the app 1 for that reason.","['I know still have it but left for me', 'left for me', 'All my filters and the beauty filter had completely disappeared from my device after updating the app people I know still have it but left for me i had messaged to fix the issue multiple times but nothing was said nor fixed and its pretty annoying hoping it fixes soon but other than that I rate the app 1 for that reason', 'nothing was said nor fixed and its pretty annoying hoping it fixes soon but other than that I rate the app 1 for that reason', 'fixed and its pretty annoying', 'hoping it fixes soon but other than that I rate the app 1 for that reason']",[All my filters and the beauty filter had completely disappeared from my device after updating the app],Irfan,
64a16fb4-c1b4-4226-96d8-0867e568f9ef,Im trying to open the TikTok app and it just goes to a black screen then closes and goes back to my home screen and I have never had this problem and this started to happen a day ago and I don't know how to fix it because I have tried everything from restarting my phone to deleting and redownloading the app and nothing works please fix it.,"[""I m trying to open the TikTok app and it just goes to a black screen then closes and goes back to my home screen and I have never had this problem and this started to happen a day ago and I do n't know how to fix it because I have tried everything from restarting my phone to deleting and redownloading the app and nothing works please fix it"", 'it just goes to a black screen then closes and goes back to my home screen', 'then closes', 'goes back to my home screen', 'I have never had this problem and this started to happen a day ago', 'this started to happen a day ago', ""and I do n't know how to fix it because I have tried everything from restarting my phone to deleting and redownloading the app and nothing works please fix it"", 'because I have tried everything from restarting my phone to deleting and redownloading the app and nothing works please fix it', 'redownloading the app', 'nothing works please fix it']",[Im trying to open the TikTok app and it just goes to a black screen then closes and goes back to my home screen],Irfan,
